debug1BW438:debugOPELKP,0,1488573775577,"{""rt"": 1530, ""trial_type"": ""text"", ""time_elapsed"": 1533, ""internal_node_id"": ""0.0-0.0"", ""key_press"": 18, ""trial_index"": 0}"
debug1BW438:debugOPELKP,1,1488573779752,"{""rt"": 3169, ""trial_type"": ""text"", ""time_elapsed"": 5708, ""internal_node_id"": ""0.0-1.0"", ""key_press"": 32, ""trial_index"": 1}"
debug1BW438:debugOPELKP,2,1488573783062,"{""rt"": -1, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 9018, ""internal_node_id"": ""0.0-2.0-0.0"", ""key_press"": -1, ""response"": ""visual"", ""trial_index"": 2}"
debug1BW438:debugOPELKP,3,1488573785368,"{""rt"": -1, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 11324, ""internal_node_id"": ""0.0-2.0-1.0"", ""key_press"": -1, ""response"": ""visual"", ""trial_index"": 3}"
debug1BW438:debugOPELKP,4,1488573787675,"{""rt"": -1, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 13631, ""internal_node_id"": ""0.0-2.0-2.0"", ""key_press"": -1, ""response"": ""visual"", ""trial_index"": 4}"
debug1BW438:debugOPELKP,5,1488573789981,"{""rt"": -1, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 15937, ""internal_node_id"": ""0.0-2.0-3.0"", ""key_press"": -1, ""response"": ""visual"", ""trial_index"": 5}"
debug1BW438:debugOPELKP,6,1488573791408,"{""rt"": 422, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 17364, ""internal_node_id"": ""0.0-2.0-4.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 6}"
debug1BW438:debugOPELKP,7,1488573792287,"{""rt"": 422, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 18243, ""internal_node_id"": ""0.0-2.0-4.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 6}"
debug1BW438:debugOPELKP,8,1488573793310,"{""rt"": 897, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 19266, ""internal_node_id"": ""0.0-2.0-6.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 8}"
debug1BW438:debugOPELKP,9,1488573793715,"{""rt"": 897, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 19671, ""internal_node_id"": ""0.0-2.0-6.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 8}"
debug1BW438:debugOPELKP,10,1488573794592,"{""rt"": -1, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 20548, ""internal_node_id"": ""0.0-2.0-7.0"", ""key_press"": -1, ""response"": ""visual"", ""trial_index"": 9}"
debug1BW438:debugOPELKP,11,1488573795241,"{""rt"": 929, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 21197, ""internal_node_id"": ""0.0-2.0-8.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 10}"
debug1BW438:debugOPELKP,12,1488573795612,"{""rt"": 929, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 21568, ""internal_node_id"": ""0.0-2.0-9.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 11}"
debug1BW438:debugOPELKP,13,1488573796022,"{""rt"": -1, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 21978, ""internal_node_id"": ""0.0-2.0-9.0"", ""key_press"": -1, ""response"": ""visual"", ""trial_index"": 11}"
